2.650162
2.248966
1.731731
1.772057
2.195554
2.161995
2.162538
2.157178
1.881991
2.118077
2.127692
1.850534
1.804125
2.228590
2.226420
2.403023
1.431514
1.436448
2.033027
2.449543
1.808189
1.751224
1.782001
1.482543
1.850595
1.794238
2.222542
1.985161
1.342251
2.405805
2.537045
2.138597
1.927661
1.848404
1.849997
1.847972
1.849044
1.766647
2.053177
2.050132
2.057951
2.399675
2.399675
2.098907
1.956437
1.776292
1.843917
1.720002
1.843292
1.840443
2.256431
2.645287
2.758355
1.929998
2.645173
1.823514
1.864629
2.393359
2.452302
2.419865
2.248420
2.449438
2.712624
2.693138
1.818289
1.828828
2.429052
2.387961
1.817800
1.845425
1.886903
2.800389
2.819189
1.650085
1.843179
1.964396
1.964396
2.248689
2.233252
2.240188
1.978714
1.982024
2.434641
2.845217
1.838187
1.796352
1.356108
1.435844
2.850123
2.850122
2.831001
1.578690
1.811356
2.441062
2.426271
2.565155
1.651759
1.430017
1.509577
2.848221
